book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
155,110,1,2152,328,1,27,2008,16,1
2585,198,8,522,502,6,16,2007,127,4
2968,185,2,22912,378,5,30,2019,44,3
2540,117,10,7734,565,2,39,2010,5,7
2549,273,7,4550,225,8,2,2002,90,2
2598,351,2,1097,566,4,17,2006,115,6
1344,136,1,2245,101,2,36,2016,186,5
462,160,1,14933,466,8,24,2000,136,1
1338,146,4,14749,340,1,27,2000,139,7
1226,173,1,24614,698,5,1,2003,165,5
903,64,7,28561,124,6,35,2008,187,6
2452,315,1,11070,599,2,37,2015,64,4
926,280,4,12030,414,1,32,2018,41,6
311,173,4,12352,208,7,13,2014,175,4
1454,75,10,6525,696,10,39,2015,112,2
2812,124,10,5768,84,9,19,2015,107,5
1467,207,5,3875,258,4,6,2008,49,1
1162,315,10,4753,155,9,41,2002,6,6
463,172,9,12909,329,3,39,2011,64,4
2867,98,10,22190,490,6,49,2011,77,6
1936,149,5,3400,538,5,25,2013,65,1
2484,369,1,1407,153,3,8,2010,200,7
2769,4,7,26013,163,9,50,2009,150,6
1690,369,10,21934,600,5,28,2013,85,5
2986,236,6,12767,331,4,39,2020,193,4
783,182,3,1935,546,3,37,2020,144,1
2019,180,8,2807,185,10,27,2007,112,1
611,386,1,10913,551,7,43,2018,105,4
1864,151,4,3293,398,1,35,2009,27,4
1578,118,9,8037,214,3,15,2000,163,3
2778,287,3,9906,78,10,18,2017,194,5
2690,49,8,16493,282,10,41,2010,58,6
1738,150,9,16161,237,7,21,2003,99,2
2522,87,5,4528,274,8,13,2014,79,1
1723,231,8,19957,215,5,5,2017,169,1
2857,14,9,5608,356,7,7,2019,19,2
566,216,4,10428,185,3,29,2003,119,3
1959,335,6,14333,410,3,23,2005,36,3
2880,146,5,19880,395,1,48,2001,44,3
12,329,1,205,475,7,13,2004,180,3
475,133,2,27318,377,2,13,2012,137,1
1973,298,5,26983,161,1,30,2012,90,7
2052,361,9,15275,698,9,12,2007,63,6
1398,267,10,8755,583,4,25,2017,135,4
1883,135,5,23584,185,9,11,2017,75,7
1352,359,3,23307,699,7,8,2006,81,4
432,348,7,14112,188,5,44,2010,14,2
338,324,4,8930,246,10,29,2018,153,7
495,372,3,10170,245,1,2,2011,113,5
295,440,2,7357,615,8,19,2005,112,3
1123,168,10,4644,523,7,45,2007,39,1
1389,241,3,10772,204,1,19,2007,119,2
1632,37,2,17610,442,5,16,2012,113,4
3,261,2,17424,596,1,6,2005,94,7
1829,14,10,4149,543,3,15,2004,186,3
387,132,2,19114,189,9,42,2006,160,1
1035,322,3,21442,335,10,18,2000,34,6
688,157,7,17282,108,8,32,2020,83,1
2810,219,1,3981,281,3,25,2013,107,1
2229,242,9,16159,350,9,22,2007,168,5
1655,125,4,15140,272,3,24,2009,43,1
383,372,9,22935,212,1,16,2013,151,1
158,68,7,17368,429,6,41,2005,175,3
2232,174,4,12013,625,10,26,2011,2,4
839,5,10,906,524,6,10,2004,85,3
1162,446,3,19228,297,10,20,2014,83,4
2207,384,10,7989,423,8,36,2013,79,5
659,220,9,4018,658,8,30,2018,129,7
2901,251,4,28322,229,8,14,2003,70,7
2332,88,10,8117,435,6,41,2010,39,4
122,68,7,164,373,1,41,2019,26,3
2472,205,3,28236,99,1,19,2002,16,6
2405,418,4,1144,263,5,33,2000,65,4
1737,169,10,54,530,8,32,2015,100,2
896,351,8,17275,359,5,38,2004,114,7
1763,324,8,7951,209,8,35,2017,187,6
1333,364,6,15964,103,7,25,2004,177,3
1263,4,9,21824,232,3,18,2019,44,1
784,285,6,20485,548,6,26,2020,200,4
2318,327,6,25920,271,7,1,2012,181,5
2494,168,3,26201,450,4,19,2013,41,1
452,255,1,20206,149,9,30,2011,162,5
1958,95,4,8908,540,3,1,2016,58,3
1685,276,3,24578,160,9,24,2021,97,5
600,15,1,12279,573,2,3,2020,163,2
4,126,4,6015,386,5,24,2011,96,1
2886,35,7,17936,349,4,19,2019,82,1
710,422,6,12582,622,6,26,2008,170,4
56,240,4,2976,543,7,49,2016,81,1
2853,283,7,19485,498,7,42,2015,150,5
1232,290,6,9675,86,8,23,2007,8,4
2993,262,5,22994,399,2,35,2012,98,4
2020,177,2,9972,351,2,29,2007,148,5
337,38,8,18165,520,7,16,2013,197,7
2249,83,10,17330,391,4,43,2007,99,7
1409,301,3,27539,407,7,17,2018,173,7
428,323,7,14522,508,6,38,2016,95,6
2046,197,6,7090,590,4,42,2011,32,6
89,113,5,7216,134,2,36,2008,197,2
2619,80,10,9648,486,6,16,2021,93,6
2287,403,3,16717,598,8,47,2007,93,4
800,143,8,27148,535,6,38,2012,101,4
1294,445,4,1718,399,5,1,2020,154,2
1294,191,9,8080,358,7,7,2017,140,3
760,266,3,7341,253,5,50,2001,18,3
2364,52,1,10603,239,10,49,2010,192,2
1566,187,5,7316,154,6,34,2011,12,4
15,115,6,2866,517,8,41,2012,24,5
1715,278,2,5653,367,5,2,2006,173,4
62,300,8,2502,334,6,26,2003,89,1
938,150,4,5981,305,9,17,2002,87,5
2157,328,6,24752,418,4,47,2005,161,4
1879,303,4,17441,655,6,1,2008,107,7
1850,67,3,25681,293,4,1,2013,174,4
2343,99,7,29107,391,7,12,2008,160,7
2935,284,8,7433,512,9,9,2010,114,4
1347,275,6,5049,221,1,2,2015,64,1
2787,138,6,11330,524,6,22,2014,50,5
637,101,3,29788,641,9,39,2013,134,7
1738,169,4,21108,79,5,3,2019,118,2
1849,388,4,23094,663,5,41,2013,188,4
109,135,1,4382,592,4,21,2001,159,7
1413,390,7,2478,586,3,6,2010,36,1
2393,97,5,21782,343,8,42,2018,50,5
2367,5,8,13498,615,9,9,2021,169,2
590,328,2,5002,434,3,34,2003,150,4
2017,6,9,22411,587,4,28,2019,162,1
1943,217,6,21081,344,4,13,2006,48,1
470,364,8,28553,668,7,23,2011,42,3
1990,45,8,4462,282,9,9,2006,74,5
83,318,9,12196,684,7,49,2015,87,2
516,162,5,22440,247,8,28,2004,1,1
490,8,8,12629,296,10,35,2016,107,2
2584,325,2,6908,317,2,7,2021,167,2
1346,235,8,17081,474,7,32,2000,99,7
2801,197,4,5730,251,1,28,2009,18,2
910,265,10,10988,446,4,30,2001,75,4
1422,36,5,2647,303,1,9,2005,12,6
2906,304,6,29471,689,1,12,2002,93,1
1143,31,7,21155,202,5,6,2008,150,3
2396,388,9,23093,595,1,28,2021,10,7
296,254,8,7617,303,8,50,2010,63,4
244,348,1,5295,178,10,11,2002,36,2
670,190,10,27060,349,9,5,2017,95,7
223,329,6,14178,137,6,15,2010,129,7
1559,329,2,19097,126,6,26,2016,37,3
2671,249,6,16092,355,7,18,2008,7,4
292,405,8,24171,416,5,12,2010,32,4
2233,409,4,13385,331,1,34,2019,7,3
1075,319,2,11143,469,9,46,2005,192,7
468,179,1,28899,382,3,41,2014,55,3
2353,147,2,14263,511,8,41,2005,95,3
2432,95,4,24288,135,2,26,2006,46,5
2818,177,4,23978,353,4,24,2000,8,2
2095,330,6,5788,183,8,2,2003,98,7
1854,73,3,26911,681,3,4,2002,36,5
347,314,6,196,656,10,22,2001,77,3
811,348,2,10672,473,7,31,2008,38,5
1731,47,6,25411,573,3,29,2015,127,2
2461,387,5,6470,354,5,13,2017,10,4
1199,222,5,7243,199,5,48,2002,7,2
228,396,5,28030,294,9,46,2015,82,4
1125,70,3,2103,280,2,22,2001,194,3
2485,251,7,14694,236,1,2,2013,63,7
941,325,9,7460,527,9,16,2012,69,5
583,41,1,8277,447,9,2,2002,33,4
1203,62,8,9242,520,5,9,2013,132,3
1965,346,8,17994,342,5,42,2019,176,4
1917,251,7,8900,314,4,41,2018,164,5
2943,124,6,13868,474,5,45,2021,103,3
2370,290,7,9070,670,8,9,2003,62,1
353,370,10,2834,228,7,6,2005,99,5
2131,337,7,7035,568,1,13,2009,123,6
1128,126,4,24791,555,6,48,2007,135,2
1597,239,8,26921,113,9,7,2015,153,1
2223,120,9,25308,414,1,34,2004,32,5
1458,257,2,20939,464,10,17,2001,79,3
1423,411,6,24367,96,5,9,2005,90,5
353,121,1,22800,264,6,33,2004,43,2
2499,40,2,18614,460,5,48,2020,140,1
216,226,7,6467,508,5,22,2016,183,6
180,348,10,26541,667,7,27,2001,121,2
2862,11,1,21687,88,2,5,2013,90,6
190,310,2,28931,127,1,27,2007,142,2
2446,24,4,20548,482,4,45,2007,174,1
1229,262,7,6776,167,4,46,2004,2,5
501,303,4,26765,658,5,50,2012,120,2
1261,179,6,21698,140,8,14,2018,107,4
2669,320,2,15803,82,9,13,2013,148,4
926,34,7,6009,493,2,16,2019,74,6
2464,240,5,9725,633,1,49,2006,177,1
2458,12,10,19660,627,3,20,2018,129,6
243,368,7,23098,570,3,41,2012,146,6
259,109,8,25752,409,10,48,2006,10,2
418,299,6,13559,384,8,42,2005,76,5
1944,65,3,15016,671,6,24,2011,200,3
2543,112,2,14791,636,7,9,2005,23,3
1666,261,9,21976,137,8,5,2000,35,1
2444,225,8,19861,502,5,42,2014,137,2
1168,147,4,17964,317,9,13,2000,119,1
1097,47,8,25918,203,10,11,2006,80,2
54,92,5,13949,386,7,28,2015,25,1
1463,313,7,2142,140,6,43,2004,94,1
2384,86,9,25639,380,6,29,2001,30,3
1878,95,6,11697,511,9,45,2021,86,5
1179,432,3,736,126,1,2,2004,136,6
1092,418,1,18040,346,5,23,2002,71,5
1293,304,4,15820,311,1,31,2014,124,1
530,321,6,9174,224,8,35,2015,184,3
1086,235,2,15034,105,9,33,2021,168,7
1850,256,9,5768,498,3,7,2011,95,4
537,229,4,22213,591,10,32,2007,85,2
37,264,6,13160,289,9,41,2007,133,4
616,67,4,1775,205,7,34,2013,14,2
2575,113,5,28921,683,2,44,2009,78,7
209,293,9,26139,114,3,45,2019,39,1
1389,169,4,1865,518,8,2,2008,64,5
811,16,10,21606,567,7,3,2014,85,3
653,373,9,20837,607,4,48,2000,134,7
1158,226,9,20104,393,1,29,2005,96,7
2198,25,1,7019,382,6,41,2006,108,7
100,230,5,14209,248,4,40,2006,176,2
1722,243,4,9840,670,4,8,2013,107,6
421,142,6,24994,93,1,28,2014,21,2
2955,234,5,9809,447,3,5,2001,55,2
2526,168,3,16381,599,1,28,2021,196,6
2933,425,6,22667,391,4,38,2009,23,7
169,84,3,10785,553,6,14,2017,130,6
1466,411,3,12844,434,3,38,2018,4,6
1963,169,4,16153,661,10,31,2012,100,7
2994,287,1,12701,439,10,31,2010,69,2
1004,182,4,26309,330,4,50,2005,180,2
649,299,4,783,424,5,8,2011,5,5
273,32,6,7741,535,8,1,2002,106,4
862,75,1,4534,450,6,8,2007,9,3
1391,174,3,25867,366,8,26,2011,56,5
289,113,9,18002,355,3,18,2009,165,4
283,173,3,17475,408,6,5,2007,62,4
2296,388,9,17153,257,1,22,2000,171,7
2521,69,3,6691,205,3,23,2016,112,4
1937,56,10,13792,279,6,1,2007,142,1
928,158,4,13165,133,1,45,2008,7,4
2927,153,1,9183,349,5,26,2013,170,7
614,331,1,125,182,7,6,2015,180,2
1931,61,5,23877,232,6,39,2011,145,4
1641,88,5,29615,210,10,26,2002,94,2
2551,86,2,23886,86,8,4,2011,8,7
1079,342,2,12465,333,7,17,2018,182,4
1244,59,5,6953,527,4,43,2002,106,3
390,155,4,19620,106,2,2,2004,155,2
2341,359,6,20699,175,9,5,2017,47,5
2499,430,10,842,362,6,10,2014,128,4
2557,416,3,2837,365,2,29,2020,121,7
2406,28,9,7516,85,3,19,2021,35,2
2629,150,1,23634,398,1,26,2021,146,4
1694,346,3,22615,234,4,18,2006,197,6
119,236,10,16345,431,8,4,2011,138,1
2165,444,7,25756,457,3,47,2008,87,4
2987,96,4,21931,546,10,14,2001,92,7
2002,340,7,19587,657,4,38,2007,56,7
2696,28,3,6045,277,9,41,2012,157,3
1517,243,7,16349,479,8,38,2011,182,2
2742,348,1,980,84,3,8,2013,3,6
529,152,9,26684,181,10,8,2007,119,3
1993,411,1,23399,354,6,12,2002,158,2
172,368,2,10071,393,8,44,2016,57,3
930,195,10,207,165,10,11,2011,39,7
1777,117,1,18266,93,9,38,2013,97,7
2016,259,5,28301,513,3,8,2001,89,4
1717,432,7,6793,225,7,21,2000,146,4
2933,434,9,18533,160,7,16,2007,80,4
1698,67,9,13976,489,2,40,2017,200,2
425,395,5,8760,328,1,24,2017,54,7
2149,107,3,22532,390,9,40,2007,24,3
1086,337,9,18430,585,1,48,2017,11,4
120,436,5,16034,669,10,43,2000,125,7
359,230,6,4628,90,4,26,2008,102,6
1250,377,7,23399,463,3,50,2014,12,7
427,42,3,19737,178,8,31,2008,110,4
482,31,3,14871,281,8,12,2012,193,7
1894,178,3,6758,590,2,23,2015,146,6
624,100,7,8832,432,6,42,2021,107,7
2445,98,4,11553,601,9,23,2002,198,6
1658,436,3,14617,520,5,37,2016,124,3
2113,437,9,18878,637,3,6,2015,108,6
2439,270,6,3000,637,9,43,2001,131,6
755,299,4,5593,189,8,48,2020,41,6
1184,204,4,19994,134,8,28,2009,145,1
1039,362,5,27626,307,1,43,2018,192,6
1030,68,5,29030,597,7,15,2003,36,5
952,368,10,1310,538,9,1,2000,71,2
2997,191,7,9820,410,2,1,2003,191,2
945,154,7,29223,430,4,46,2015,78,4
1741,15,7,28448,172,1,19,2000,101,4
751,331,5,27336,489,5,10,2002,17,2
2626,31,8,23990,389,1,25,2004,175,7
2420,271,2,22032,290,3,20,2010,87,5
2549,354,5,27299,581,4,3,2019,104,6
1828,257,10,19371,488,5,42,2012,6,3
723,219,10,12514,251,1,46,2003,91,6
31,70,10,5945,632,7,39,2000,124,5
553,360,1,4658,211,4,48,2020,93,2
1412,36,2,9695,211,7,48,2021,66,6
2749,149,6,5566,687,9,26,2014,199,1
608,308,6,15188,519,7,6,2018,149,2
115,82,10,16847,248,3,25,2021,190,4
2748,316,4,1615,629,6,14,2008,183,2
1730,321,5,26254,650,3,24,2015,183,6
261,9,4,18125,587,2,37,2017,70,2
1832,105,10,7869,514,4,8,2002,91,5
1453,275,10,5489,293,10,10,2018,72,6
227,438,10,12447,235,2,9,2017,44,6
596,217,5,9278,545,3,48,2006,170,2
421,375,8,16599,460,3,38,2013,199,1
310,278,10,11540,159,8,14,2015,79,5
2721,412,1,1233,410,7,27,2019,164,1
96,415,6,23863,442,10,6,2008,20,5
2867,34,4,21446,214,8,47,2000,173,3
1770,433,4,14173,516,3,6,2013,29,3
1867,320,7,12063,664,7,35,2015,12,2
298,359,6,17771,84,1,6,2014,25,1
1230,302,8,6981,610,5,13,2018,141,6
2349,107,6,23176,680,7,48,2004,178,3
577,351,7,17376,592,3,23,2020,158,4
2781,318,9,980,609,1,44,2014,173,2
746,432,4,18265,379,2,30,2003,39,7
612,125,9,22139,384,8,32,2004,69,7
1454,62,4,28434,576,4,13,2012,197,3
1334,235,4,15627,519,7,9,2005,135,4
476,265,4,3583,91,3,39,2017,37,3
120,242,1,26735,607,4,10,2006,73,6
464,37,5,16670,531,2,38,2016,167,4
1887,104,4,28022,680,8,25,2002,17,2
2111,183,10,12014,455,7,30,2010,129,1
987,218,10,21690,569,9,6,2013,17,7
2298,36,1,13321,463,10,19,2017,190,5
414,131,6,1977,499,4,18,2004,185,3
1669,377,8,18780,181,6,44,2001,169,5
136,23,3,16818,245,4,22,2002,188,7
579,55,2,28357,566,9,30,2008,174,6
1547,399,8,5333,354,9,27,2012,167,5
2628,397,6,3236,199,1,47,2004,111,2
972,79,4,3562,696,10,10,2001,129,4
481,262,1,28869,88,2,42,2000,184,2
654,54,6,8873,94,9,26,2017,117,7
248,404,10,24344,181,6,1,2007,184,6
1136,281,1,9762,379,5,40,2000,169,1
1538,328,10,22219,298,7,7,2009,94,3
1171,166,6,2973,288,7,17,2002,60,4
1233,395,4,916,354,3,1,2006,125,6
1141,40,7,6167,451,8,33,2017,177,6
2825,376,4,18698,396,8,13,2004,72,5
250,35,6,27709,406,5,30,2018,18,3
1530,420,6,10937,318,4,45,2013,137,3
775,92,5,18743,356,4,23,2004,101,6
2356,313,4,218,469,6,23,2021,98,4
1727,447,3,11177,117,1,24,2000,173,5
2043,391,2,16290,682,7,34,2015,63,6
1778,337,1,8351,310,8,15,2001,158,4
2151,382,9,20843,590,6,41,2005,117,5
450,214,5,12080,487,1,10,2009,11,5
2016,223,7,11033,472,2,14,2013,146,5
345,132,8,1461,652,9,37,2001,141,7
1519,143,5,19185,578,10,5,2005,20,3
1945,1,10,768,680,6,44,2018,130,3
2105,95,9,20501,531,4,44,2016,161,1
1411,348,1,20602,420,5,1,2003,194,7
2593,88,1,3153,218,1,17,2010,12,7
2275,308,4,28161,586,5,40,2012,31,7
1097,271,8,20282,600,2,36,2001,144,2
2572,106,2,4674,621,3,33,2000,77,3
2241,117,8,10141,566,8,26,2003,164,6
2812,439,2,9495,378,7,9,2017,177,3
1444,379,9,15664,442,9,40,2003,115,4
593,294,6,29373,571,5,22,2003,3,1
147,211,8,21579,110,7,22,2019,87,5
1492,219,5,10279,222,1,43,2015,2,7
1513,169,3,10172,200,7,35,2009,99,1
2027,14,3,25679,77,2,50,2015,135,4
2508,431,5,8813,417,10,44,2013,103,3
2446,363,4,25531,325,7,40,2014,148,5
1447,144,9,20325,505,4,37,2021,65,4
537,61,5,12556,664,2,42,2010,186,3
2457,68,7,5479,232,2,34,2021,139,3
2329,342,2,26550,427,2,40,2003,8,5
1654,29,2,4943,657,6,43,2001,156,2
590,41,4,12057,200,8,13,2006,123,2
617,112,6,16569,350,5,17,2021,186,4
501,227,6,4958,689,6,31,2021,12,7
41,187,3,9615,567,4,42,2019,144,7
600,90,9,28891,387,7,41,2015,135,7
398,36,10,7441,449,7,23,2011,15,4
2308,136,8,10874,530,8,32,2008,196,3
2015,422,3,8763,125,5,13,2012,111,6
730,175,2,23939,260,9,25,2019,127,5
1842,144,4,17614,92,5,15,2010,151,3
20,426,2,27029,112,4,18,2014,125,4
1384,383,8,23341,465,5,16,2003,163,3
2666,147,8,17637,310,3,39,2005,200,5
2592,135,9,786,81,8,45,2000,93,1
453,313,2,7083,684,8,27,2004,168,3
1146,244,4,21383,452,4,2,2019,24,1
2656,118,7,10982,102,6,23,2020,21,2
2213,75,5,1490,661,4,25,2009,51,7
1329,50,10,12055,119,6,1,2000,8,4
2599,270,7,25804,691,8,39,2015,29,6
541,355,9,8508,473,6,36,2016,191,1
2762,357,6,17636,445,10,28,2016,157,4
2199,129,10,7781,465,5,19,2000,72,4
1998,380,10,4508,206,7,20,2005,90,6
471,138,4,18172,320,10,27,2011,112,5
628,63,10,5154,629,4,3,2007,95,2
1511,245,1,14673,426,4,9,2012,132,7
2755,75,6,17188,487,6,45,2014,121,6
178,400,9,18123,581,4,19,2012,28,3
10,130,8,27734,687,3,26,2017,31,3
1180,374,10,2600,438,1,1,2018,70,5
2570,180,3,6432,122,2,10,2015,27,5
1379,399,4,13005,382,3,35,2020,145,4
913,56,8,18064,396,6,30,2010,53,7
2882,137,10,23619,229,6,28,2021,17,2
1114,117,9,1720,248,1,19,2002,42,6
1332,313,8,12760,80,3,29,2006,34,1
363,131,6,6701,326,7,50,2005,164,3
1635,169,9,20952,679,1,24,2013,77,1
1575,251,5,23481,76,1,21,2011,141,7
379,239,1,20973,418,6,45,2019,200,6
2558,19,6,28179,305,6,24,2017,168,4
2445,141,3,14259,517,5,23,2001,54,5
373,220,6,3665,463,4,30,2004,48,4
1087,442,8,8467,381,4,45,2016,164,2
1286,1,6,8488,106,6,39,2005,23,4
1507,388,10,14415,634,4,13,2012,87,5
1538,72,2,14699,165,5,21,2011,95,3
1660,428,6,24193,157,2,17,2006,17,6
1855,44,6,6924,412,1,31,2012,27,1
2134,236,5,21267,287,8,6,2004,105,4
149,401,10,17084,578,1,6,2010,78,3
1709,399,8,24381,647,7,26,2015,144,6
2388,32,7,11759,250,1,2,2016,163,5
375,25,9,671,681,6,32,2005,159,2
1574,432,1,21937,200,4,27,2015,179,5
2255,73,3,18023,234,8,1,2017,94,2
2560,217,8,29042,311,1,25,2011,45,1
518,322,10,20630,609,9,45,2013,145,5
1680,342,1,2576,556,1,15,2017,48,4
1770,383,1,3142,82,9,38,2008,154,5
1715,201,3,14782,427,1,50,2009,97,7
1797,265,2,18627,500,7,25,2018,28,4
1579,168,9,21597,301,10,43,2014,188,1
1059,306,4,27356,574,1,42,2018,185,1
462,265,5,10874,503,10,46,2009,62,1
1949,186,1,5135,484,8,44,2018,97,2
1782,166,3,3210,640,9,43,2015,9,6
849,289,6,6873,498,6,17,2001,127,6
356,341,5,3601,362,7,39,2010,199,7
875,380,7,19503,116,9,22,2014,175,1
2033,243,5,25763,343,5,12,2011,189,6
2767,157,7,668,361,4,48,2020,186,3
403,240,6,15615,301,9,34,2012,29,6
1312,152,2,22210,289,8,23,2011,113,7
2229,92,9,1734,261,9,21,2012,128,3
2428,131,7,18733,80,1,37,2008,196,7
2104,49,1,16483,428,7,42,2005,72,3
193,87,2,26125,165,4,27,2020,93,3
2532,62,2,19757,576,9,44,2016,200,7
1589,366,6,14189,605,7,1,2013,58,6
2707,440,8,24054,649,3,36,2011,161,2
2796,141,9,19542,386,3,35,2019,101,2
1238,293,5,10772,164,6,8,2017,58,3
1928,100,8,11599,386,7,25,2001,27,2
2169,394,2,19049,152,5,27,2010,188,7
2524,161,5,10031,136,9,30,2007,30,1
1630,318,6,16135,697,6,1,2004,114,1
2366,245,4,25633,588,2,15,2008,161,4
2450,36,1,11367,331,2,42,2019,86,4
2853,218,4,1233,448,5,43,2012,33,5
650,363,8,9273,438,3,10,2000,23,1
823,441,2,6504,547,1,7,2019,72,3
907,199,7,1369,521,3,16,2007,113,2
557,428,9,25469,360,4,35,2005,115,3
1456,55,4,24592,410,9,13,2013,128,3
2925,77,10,5602,501,1,32,2008,49,5
1291,389,4,21789,215,5,26,2021,64,2
1074,201,9,3649,253,8,24,2007,117,5
778,43,2,29321,218,8,2,2005,165,6
2301,161,4,24136,96,9,45,2002,181,1
2703,214,1,16551,653,9,8,2013,88,7
787,60,7,27347,191,2,27,2012,132,5
923,212,9,765,587,8,22,2014,187,4
2420,434,7,24124,576,5,9,2002,144,4
1206,253,3,23838,77,2,13,2006,83,1
287,154,2,2964,316,7,4,2012,113,1
1929,440,2,29836,132,5,38,2003,149,7
2352,315,10,3508,272,2,45,2021,126,4
1842,369,1,2093,332,2,36,2000,193,3
148,205,3,27246,461,5,18,2020,19,3
1007,439,8,1936,663,1,32,2014,170,3
307,227,9,10142,405,6,48,2014,67,7
173,129,4,28733,219,3,28,2004,54,6
1068,386,5,7532,381,6,32,2003,8,4
2377,72,7,27365,454,3,30,2015,29,2
2480,371,3,9359,561,8,35,2007,38,4
1990,241,1,29406,199,8,41,2010,129,3
1700,43,5,12216,202,2,49,2002,68,5
1853,181,3,11954,587,3,17,2019,113,3
1086,358,5,12350,643,1,49,2017,165,1
1623,442,8,8386,145,10,29,2012,75,1
2961,250,5,28595,440,6,50,2012,156,3
1491,348,9,26322,272,6,37,2017,82,7
1828,414,2,26359,636,4,46,2013,48,7
2947,159,1,21275,146,7,32,2011,118,3
2480,99,7,3523,245,5,7,2015,84,4
2267,216,2,5183,416,5,34,2013,171,3
2670,133,3,20586,646,7,26,2012,89,1
754,442,1,13578,437,1,17,2000,147,3
2984,431,8,23936,502,7,11,2020,66,3
1461,353,1,18885,567,9,20,2002,155,6
2991,352,2,27750,636,10,15,2013,41,1
2773,364,7,22806,301,3,18,2003,8,7
2492,253,6,19963,481,8,47,2013,18,6
567,339,4,10238,598,5,35,2019,7,5
2864,166,7,5496,101,8,28,2004,141,7
1826,18,8,4577,229,10,40,2013,161,6
1283,242,6,22694,147,10,41,2008,168,2
1130,388,1,28276,162,4,46,2009,162,7
948,144,10,24488,591,4,46,2000,189,2
2170,247,2,7219,635,3,29,2009,141,2
2243,99,2,15935,178,9,41,2005,102,4
689,158,5,9672,666,7,25,2009,81,2
2163,391,4,21929,518,6,13,2014,166,2
559,272,4,10220,399,6,33,2016,13,3
2286,230,3,11207,200,3,31,2007,126,7
2136,109,3,3330,125,4,44,2018,155,5
2686,133,6,28256,630,5,9,2010,142,3
2971,32,1,18280,284,9,8,2014,158,1
2428,306,6,26177,403,3,20,2020,176,2
1646,20,10,6689,571,10,30,2001,43,7
2127,309,3,29046,514,9,43,2008,68,1
1243,434,5,18822,519,8,10,2017,120,5
936,217,7,13865,398,8,48,2013,171,7
664,129,1,3401,157,7,16,2016,191,6
2769,244,4,4407,400,4,25,2001,58,6
2441,199,2,1460,681,10,36,2012,141,6
1499,401,7,19163,102,10,3,2014,11,4
2783,444,4,24160,328,7,10,2001,151,7
2863,177,4,413,646,6,34,2013,56,2
1199,208,3,27192,120,7,4,2010,189,7
954,404,9,29659,204,4,36,2001,141,3
339,264,2,29270,564,6,49,2011,199,4
601,303,9,3550,551,10,38,2010,167,1
137,355,8,24517,664,5,30,2019,178,1
489,273,7,2168,597,4,9,2021,123,6
2630,208,4,7567,418,4,10,2007,73,3
1213,285,3,20362,510,5,8,2021,170,2
569,439,6,23636,428,10,18,2011,63,2
277,125,1,6906,654,6,29,2016,61,1
336,393,3,2346,288,10,47,2003,119,6
1515,132,6,657,375,7,47,2010,37,3
1462,416,1,4985,337,5,40,2016,66,3
1628,416,5,18311,484,2,5,2020,89,1
1747,386,9,1159,217,8,41,2017,115,3
2860,372,8,4359,165,6,12,2016,64,1
2492,146,3,5184,504,1,32,2012,71,3
2937,141,10,6367,676,9,32,2001,47,1
251,147,9,12649,185,9,36,2018,193,6
372,415,5,5020,341,5,8,2018,56,6
2861,234,2,8592,531,2,48,2016,31,1
1030,167,1,14902,607,10,39,2008,97,5
462,401,2,12175,321,9,42,2019,7,2
1314,263,4,2290,549,1,11,2016,124,6
1884,35,9,7122,387,9,28,2010,95,4
891,311,5,15747,398,4,22,2006,127,6
478,248,9,20424,675,4,19,2010,178,6
1175,279,1,27813,332,8,50,2020,104,3
2554,202,6,5195,412,1,25,2016,129,6
287,164,3,21330,306,9,25,2021,168,7
256,371,1,2070,122,8,11,2013,10,3
204,408,2,15687,427,6,15,2002,79,3
5,382,4,24604,316,7,40,2005,106,7
40,203,9,11121,90,5,21,2020,136,2
2234,188,3,15190,162,8,15,2018,181,2
122,106,6,3156,372,10,36,2014,105,3
1339,17,7,10076,507,1,38,2012,63,1
1276,80,8,27143,507,6,40,2009,21,5
836,416,10,9856,182,8,5,2002,51,1
2549,373,9,3950,133,8,42,2000,137,5
526,153,2,13387,470,7,23,2006,122,5
129,196,2,5989,315,9,15,2018,55,4
2357,8,3,11089,583,7,44,2009,66,1
834,35,3,10953,385,6,6,2008,200,5
1819,41,6,2500,260,9,20,2015,189,2
1797,53,9,24482,198,2,26,2010,31,3
10,104,7,10650,421,4,27,2019,94,1
2704,323,2,21543,430,5,45,2013,25,3
872,218,5,22058,614,1,28,2019,65,6
1564,40,2,19107,361,3,27,2018,128,5
1034,280,2,15222,162,2,16,2011,166,6
1897,350,3,27878,81,10,3,2006,120,4
2627,379,10,3071,190,6,50,2018,8,7
2166,430,10,5628,616,3,3,2009,149,7
1259,327,10,26870,233,6,22,2017,196,1
1653,133,8,5603,215,8,30,2006,23,4
1336,64,10,19163,161,2,21,2004,38,6
1725,280,2,27896,119,2,15,2006,148,2
1178,337,7,29587,369,10,5,2014,185,5
2772,377,5,476,457,9,26,2007,90,2
774,20,4,4237,96,6,18,2012,116,4
2346,313,6,19804,168,9,1,2004,24,2
651,271,5,23470,640,3,3,2004,43,5
682,9,8,4007,228,6,21,2006,131,5
2493,385,4,2594,247,1,46,2010,17,5
1821,275,4,24713,657,1,20,2003,27,3
495,172,8,18429,487,10,26,2015,124,5
2283,278,1,2043,520,8,7,2017,6,6
191,312,5,6847,185,3,33,2001,172,3
